"","ballot_ID","state","county","voted_2016","student_loan","faminc","child_u18","followed_event_fb","education","employment","social_media","marital_status","home_owner_status","voted_2012","birth_year","vote_method","health_insurance"
"8066","97684","Pennsylvania","Montgomery PA",NA,"no",32,"no","No","postgraduate","employed","Yes","Single","own","republican",NA,"in person ","no"
"8067","85582","Pennsylvania","Allegheny PA","republican","no",7,"no",NA,"highschool","other","No","Married","own","democrat",NA,"in person ","yes"
"8068","70015","Georgia","Tift GA","republican","no",2,"no","Yes","undergraduate","employed","Yes","Single","own","democrat",NA,"in person ","yes"
"8069","94987","Michigan","Kent MI",NA,"no",3,"yes","No","highschool","unemployed","Yes","Domestic partnership","rent","democrat",NA,NA,"yes"
"8070","24943","Michigan","Alcona MI","democrat","no",32,"no",NA,"highschool","retired","No","Widowed","own","democrat",NA,"by mail","yes"
"8071","90280","Virginia","Albemarle VA",NA,"no",8,"no","Yes","undergraduate","employed","Yes","Domestic partnership","rent","democrat",NA,"in person ","no"
"8072","72870","Nevada","Clark NV",NA,"no",4,"no",NA,"highschool","employed","No","Divorced","rent",NA,NA,NA,"no"
"8073","26590","North Carolina","Wake NC","republican","no",9,"yes","No","postgraduate","employed","Yes","Married","own","republican",NA,"in person","no"
"8074","90573","North Carolina","Cabarrus NC","republican","no",10,"yes","No","postgraduate","employed","Yes","Married","own","republican",NA,"in person ","no"
"8075","81661","Michigan","Muskegon MI","democrat","no",4,"no","No","highschool","student","Yes","Single","rent",NA,NA,"by mail","no"
"8076","14041","Wisconsin","Dane WI",NA,"yes",8,"yes","No","undergraduate","employed","Yes","Married","rent","democrat",NA,"in person","no"
"8077","62918","Michigan","Kent MI","democrat","no",4,"no","No","highschool","retired","Yes","Married","rent","democrat",NA,"in person ","no"
"8078","39612","Colorado","Larimer CO",NA,NA,8,"yes","No","no_highschool","employed","Yes","Married","own","republican",NA,"by mail","no"
"8079","97736","North Carolina","Stanly NC","republican","no",6,"yes","No","undergraduate","employed","Yes","Married","rent","republican",NA,"in person","no"
"8080","00535","Florida","Duval FL","democrat","no",9,"yes","Yes","undergraduate","employed","Yes","Married","own","democrat",NA,"in person","no"
"8081","34883","Georgia","Cobb GA",NA,NA,4,"no","No","undergraduate","employed","Yes","Single","rent","democrat",NA,NA,"no"
"8082","33916","Virginia","Hampton city VA",NA,"yes",6,"no",NA,"undergraduate","employed","No","Married","own",NA,NA,NA,"no"
"8083","73768","Wisconsin","Milwaukee WI",NA,NA,8,"no",NA,"undergraduate","retired","No","Married","own","democrat",NA,NA,"yes"
"8084","08117","Pennsylvania","Tioga PA","democrat","no",8,"no",NA,"undergraduate","employed","No","Married","own","democrat",NA,"in person ","no"
"8085","58394","Pennsylvania","Dauphin PA",NA,NA,9,"yes","Yes","postgraduate","employed","Yes","Married","own","democrat",NA,NA,"no"
"8086","57224","Pennsylvania","Jefferson PA","republican","yes",8,"no","No","undergraduate","employed","Yes","Married","own","republican",NA,"in person ","no"
"8087","20817","Florida","Hillsborough FL","democrat","no",2,"yes","Yes","undergraduate","unemployed","Yes","Married","rent","democrat",NA,"in person","yes"
"8088","55486","Minnesota","Washington MN","democrat","no",7,"no","No","highschool","employed","Yes","Divorced","own","democrat",NA,"in person ","no"
"8089","41764","Pennsylvania","Philadelphia PA","republican","no",6,"no",NA,"highschool","employed","No","Married","rent","republican",NA,"in person ","yes"
"8090","11646","Virginia","Bedford VA","republican","no",32,"no",NA,"undergraduate","other","No","Married","own","democrat",NA,"by mail","yes"
"8091","19068","Pennsylvania","Jefferson PA","republican","no",5,"no",NA,"highschool","employed","No","Married","own",NA,NA,"in person ","no"
"8092","26118","Virginia","Gloucester VA",NA,"no",3,"no","Yes","postgraduate","student","Yes","Single","rent",NA,NA,NA,"no"
"8093","66272","Virginia","Richmond city VA","democrat","yes",11,"no","Yes","postgraduate","employed","Yes","Married","own","democrat",NA,"in person","no"
"8094","02312","Colorado","Jefferson CO","republican","yes",32,"no","No","undergraduate","employed","Yes","Married","rent","republican",NA,"by mail","no"
"8095","16252","Virginia","Henrico VA","democrat","yes",8,"yes","No","undergraduate","employed","Yes","Married","rent","democrat",NA,"in person ","no"
"8096","93649","Minnesota","Watonwan MN","republican","yes",3,"no","No","no_highschool","employed","Yes","Single","own",NA,NA,"in person","yes"
"8097","02054","Pennsylvania","Clarion PA",NA,"no",5,"no","No","highschool","employed","Yes","Domestic partnership","rent",NA,NA,NA,"no"
"8098","53822","Florida","Citrus FL",NA,"no",32,"no",NA,"no_highschool","unemployed","No","Married","rent",NA,NA,NA,"no"
"8099","46073","Florida","Miami-Dade FL","democrat","no",4,"no","No","highschool","retired","Yes","Divorced","other",NA,NA,"by mail","yes"
"8100","50126","Minnesota","Hennepin MN","democrat","no",11,"no","No","highschool","employed","Yes","Single","rent","democrat",NA,"by mail","no"
"8101","63606","New Hampshire","Hillsborough NH","democrat","yes",8,"yes",NA,"highschool","employed","No","Married","own","democrat",NA,"in person ","yes"
"8102","86311","North Carolina","Craven NC","republican","no",4,"no",NA,"highschool","retired","No","Married","own","republican",NA,"in person","yes"
"8103","59796","Wisconsin","Sheboygan WI","democrat","no",11,"no",NA,"highschool","retired","No","Married","own",NA,NA,"in person","no"
"8104","46995","North Carolina","Forsyth NC","republican","no",4,"yes","No","highschool","unemployed","Yes","Domestic partnership","own",NA,NA,"in person ","no"
"8105","88768","Michigan","Muskegon MI","republican","no",3,"no",NA,"highschool","employed","No","Married","rent","republican",NA,"in person","yes"
"8106","48723","Pennsylvania","Chester PA",NA,"yes",6,"no","No","postgraduate","employed","Yes","Single","rent",NA,NA,NA,"no"
"8107","07151","Pennsylvania","Allegheny PA","democrat","no",10,"no","No","undergraduate","employed","Yes","Married","rent","democrat",NA,"in person ","no"
"8108","90568","Georgia","Cherokee GA","republican","yes",9,"yes","No","undergraduate","employed","Yes","Married","own","republican",NA,"in person ","no"
"8109","94781","Wisconsin","Milwaukee WI",NA,"no",5,"no",NA,"highschool","retired","No","Married","own","democrat",NA,"in person ","yes"
"8110","90058","Pennsylvania","Dauphin PA","republican","no",5,"yes",NA,"highschool","employed","No","Married","own","democrat",NA,"in person ","no"
"8111","70588","Florida","Pinellas FL","democrat","no",32,"no","No","highschool","retired","Yes","Married","own","democrat",NA,"in person","no"
"8112","84581","New Hampshire","Hillsborough NH",NA,NA,3,"yes","No","highschool","other","Yes","Married","rent","democrat",NA,NA,"yes"
"8113","84857","Pennsylvania","Berks PA",NA,NA,32,"yes","No","highschool","employed","Yes","Married","rent","democrat",NA,NA,"no"
"8114","64714","Pennsylvania","Monroe PA","republican","no",6,"yes","No","highschool","employed","Yes","Married","own","republican",NA,"in person ","no"
"8115","85754","Pennsylvania","Philadelphia PA","republican","no",2,"no",NA,"highschool","unemployed","No","Single","other","did not vote",NA,"in person ","no"
"8116","61955","Arizona","Maricopa AZ","democrat","no",12,"no","Yes","undergraduate","employed","Yes","Married","own","republican",NA,"in person ","no"
"8117","25065","Wisconsin","Washburn WI","democrat","no",2,"no","No","highschool","retired","Yes","Divorced","own","democrat",NA,"in person ","yes"
"8118","41133","Minnesota","Hennepin MN","democrat","yes",7,"no","No","postgraduate","employed","Yes","Single","rent","democrat",NA,"in person ","no"
"8119","66237","Pennsylvania","Westmoreland PA","democrat","no",9,"yes",NA,"postgraduate","employed","No","Married","own","democrat",NA,"in person ","no"
"8120","74737","Colorado","Adams CO","democrat","yes",2,"yes","No","highschool","other","Yes","Married","rent",NA,NA,"by mail","yes"
"8121","81001","Arizona","Navajo AZ","republican","no",8,"yes","No","highschool","employed","Yes","Married","own","republican",NA,"by mail","yes"
"8122","72654","Florida","Palm Beach FL","republican","no",32,"yes",NA,"undergraduate","other","No","Married","own","republican",NA,"in person ","no"
"8123","02152","Virginia","Henrico VA","democrat","yes",11,"no","No","undergraduate","unemployed","Yes","Single","other","democrat",NA,"in person ","no"
"8124","26623","Michigan","Cheboygan MI",NA,"no",5,"no","Yes","highschool","employed","Yes","Married","own","did not vote",NA,"in person ","no"
"8125","52791","Florida","Manatee FL","democrat","no",1,"no","Yes","no_highschool","other","Yes","Widowed","rent","democrat",NA,"in person","yes"
"8126","66647","North Carolina","Cleveland NC",NA,"no",3,"no","No","highschool","other","Yes","Married","own",NA,NA,NA,"yes"
"8127","88023","Michigan","Saginaw MI",NA,"no",2,"no",NA,"highschool","other","No","Married","own","democrat",NA,NA,"yes"
"8128","34490","Minnesota","Hennepin MN",NA,"no",12,"no",NA,"highschool","employed","No","Married","own","did not vote",NA,"in person ","no"
"8129","78672","Colorado","Larimer CO","democrat","yes",11,"yes","No","undergraduate","employed","Yes","Married","own","democrat",NA,"by mail","no"
"8130","30500","Minnesota","Anoka MN","democrat","yes",2,"no","Yes","undergraduate","employed","Yes","Single","other","democrat",NA,"in person ","yes"
"8131","44280","Michigan","Genesee MI","democrat","yes",4,"yes",NA,"highschool","other","No","Single","rent","democrat",NA,"in person ","no"
"8132","20880","Wisconsin","Milwaukee WI","democrat","no",3,"no","Yes","highschool","employed","Yes","Single","rent","democrat",NA,"in person ","no"
"8133","24474","Pennsylvania","Northampton PA",NA,"no",9,"no",NA,"highschool","employed","No","Domestic partnership","own",NA,NA,NA,"no"
"8134","94652","Pennsylvania","Cumberland PA","democrat","no",5,"no","Yes","highschool","employed","Yes","Married","own","democrat",NA,"in person ","no"
"8135","90548","Michigan","Wayne MI","democrat","no",12,"no","Yes","highschool","student","Yes","Single","own",NA,NA,"in person ","no"
"8136","56975","Florida","Pasco FL",NA,"no",4,"no","Yes","highschool","employed","Yes","Single","rent",NA,NA,"by mail","no"
"8137","75411","Pennsylvania","Beaver PA",NA,NA,32,"yes","No","highschool","employed","Yes","Married","rent",NA,NA,NA,"no"
"8138","93078","Virginia","Arlington VA",NA,"yes",12,"no","Yes","postgraduate","employed","Yes","Single","rent","did not vote",NA,"in person ","no"
"8139","21586","Arizona","Maricopa AZ",NA,NA,4,"yes","No","highschool","other","Yes","Domestic partnership","rent",NA,NA,NA,"yes"
"8140","56154","Florida","Lee FL","republican","no",12,"no","No","postgraduate","retired","Yes","Married","own","republican",NA,"in person","no"
"8141","33829","Florida","Orange FL",NA,"no",6,"no","No","highschool","retired","Yes","Married","own","republican",NA,"by mail","yes"
"8142","58075","Florida","Broward FL","democrat","yes",7,"yes","No","highschool","employed","Yes","Domestic partnership","own","democrat",NA,"by mail","no"
"8143","69795","Arizona","Pima AZ","democrat","no",9,"no",NA,"undergraduate","retired","No","Married","own","republican",NA,"by mail","yes"
"8144","78489","Pennsylvania","Cumberland PA","democrat","no",3,"no","No","highschool","employed","Yes","Divorced","rent","democrat",NA,"in person ","no"
"8145","38771","Minnesota","Wright MN","democrat","no",32,"no","No","highschool","employed","Yes","Married","rent","democrat",NA,"by mail","no"
"8146","40715","Florida","Broward FL","republican","no",9,"no","Yes","highschool","employed","Yes","Married","own","democrat",NA,"in person ","no"
"8147","88820","Michigan","Wayne MI",NA,NA,3,"yes",NA,"highschool","employed","No","Married","own",NA,NA,NA,"no"
"8148","31280","Nevada","Elko NV","democrat","no",6,"no","No","undergraduate","employed","Yes","Married","own","democrat",NA,"by mail","no"
"8149","06975","Florida","Marion FL","democrat","no",4,"no",NA,"highschool","employed","No","Single","rent","democrat",NA,"in person ","no"
"8150","30755","Arizona","Maricopa AZ","democrat","no",13,"no",NA,"highschool","employed","No","Married","own","republican",NA,"by mail","no"
"8151","50134","Pennsylvania","Berks PA","democrat","no",3,"no","Yes","undergraduate","retired","Yes","Single","own","democrat",NA,"in person ","no"
"8152","52181","Virginia","Bedford VA","republican","no",9,"no","No","undergraduate","employed","Yes","Married","own","republican",NA,"in person ","no"
"8153","33496","Nevada","Clark NV","republican","no",7,"no","Yes","undergraduate","retired","Yes","Divorced","rent","democrat",NA,"in person","yes"
"8154","16190","North Carolina","New Hanover NC",NA,"yes",32,"yes",NA,"highschool","employed","No","Married","rent",NA,NA,NA,"no"
"8155","61016","North Carolina","Pitt NC","democrat","no",3,"no","Yes","highschool","other","Yes","Single","rent","democrat",NA,"in person","no"
"8156","32284","Georgia","Douglas GA",NA,"no",4,"yes",NA,"undergraduate","employed","No","Married","other",NA,NA,NA,"no"
"8157","98428","Pennsylvania","Clarion PA",NA,"yes",3,"no","Yes","postgraduate","employed","Yes","Divorced","rent","democrat",NA,NA,"no"
"8158","96790","Florida","Miami-Dade FL","republican","no",6,"no","No","undergraduate","retired","Yes","Married","own","republican",NA,"by mail","yes"
"8159","46816","Michigan","Wayne MI","democrat","no",32,"no","No","highschool","retired","Yes","Widowed","own","democrat",NA,"by mail","yes"
"8160","35593","Virginia","Chesapeake city VA","democrat","no",10,"no","Yes","postgraduate","retired","Yes","Separated","rent","democrat",NA,"in person","yes"
"8161","05531","Virginia","Henry VA","republican","no",6,"no","Yes","undergraduate","retired","Yes","Married","own","republican",NA,"in person ","no"
"8162","86980","Nevada","Clark NV","democrat","no",9,"no",NA,"undergraduate","retired","No","Married","own","democrat",NA,"in person","yes"
"8163","52838","Michigan","Macomb MI",NA,"no",11,"yes",NA,"undergraduate","employed","No","Divorced","own","democrat",NA,"in person ","no"
"8164","37297","Wisconsin","Marathon WI","democrat","no",10,"no","No","undergraduate","retired","Yes","Divorced","other","democrat",NA,"by mail","yes"
"8165","82433","Pennsylvania","Bucks PA","democrat","yes",10,"no","Yes","postgraduate","employed","Yes","Domestic partnership","rent","democrat",NA,"in person ","no"
"8166","18463","Arizona","Maricopa AZ","democrat","no",1,"no",NA,"highschool","retired","No","Single","rent","democrat",NA,"in person ","yes"
"8167","44796","Georgia","Gwinnett GA","democrat","yes",6,"no",NA,"undergraduate","employed","No","Single","rent",NA,NA,"in person ","no"
"8168","40255","Michigan","St. Clair MI",NA,"yes",4,"yes","No","highschool","employed","Yes","Married","own",NA,NA,NA,"yes"
"8169","68123","Wisconsin","Dane WI","democrat","no",5,"no","Yes","undergraduate","employed","Yes","Single","own","democrat",NA,"in person ","no"
